date,Country,State,Lat,Lon
3/9/20,Taiwan*,,23.7,121.0,45
3/10/20,Taiwan*,,23.7,121.0,47
3/11/20,Taiwan*,,23.7,121.0,48
3/12/20,Taiwan*,,23.7,121.0,49
3/13/20,Taiwan*,,23.7,121.0,50
3/14/20,Taiwan*,,23.7,121.0,53
3/15/20,Taiwan*,,23.7,121.0,59
3/16/20,Taiwan*,,23.7,121.0,67
3/17/20,Taiwan*,,23.7,121.0,77
3/18/20,Taiwan*,,23.7,121.0,100
3/19/20,Taiwan*,,23.7,121.0,108
3/20/20,Taiwan*,,23.7,121.0,135
3/21/20,Taiwan*,,23.7,121.0,153
3/22/20,Taiwan*,,23.7,121.0,169
3/23/20,Taiwan*,,23.7,121.0,195
3/24/20,Taiwan*,,23.7,121.0,215
3/25/20,Taiwan*,,23.7,121.0,235
3/26/20,Taiwan*,,23.7,121.0,252
3/27/20,Taiwan*,,23.7,121.0,267
3/28/20,Taiwan*,,23.7,121.0,283
3/29/20,Taiwan*,,23.7,121.0,298
3/30/20,Taiwan*,,23.7,121.0,306
3/31/20,Taiwan*,,23.7,121.0,322
4/1/20,Taiwan*,,23.7,121.0,329
4/2/20,Taiwan*,,23.7,121.0,339
4/3/20,Taiwan*,,23.7,121.0,348
4/4/20,Taiwan*,,23.7,121.0,355
4/5/20,Taiwan*,,23.7,121.0,363
4/6/20,Taiwan*,,23.7,121.0,373
4/7/20,Taiwan*,,23.7,121.0,376
4/8/20,Taiwan*,,23.7,121.0,379
4/9/20,Taiwan*,,23.7,121.0,380
4/10/20,Taiwan*,,23.7,121.0,382
4/11/20,Taiwan*,,23.7,121.0,385
4/12/20,Taiwan*,,23.7,121.0,388
4/13/20,Taiwan*,,23.7,121.0,393
4/14/20,Taiwan*,,23.7,121.0,393
4/15/20,Taiwan*,,23.7,121.0,395
4/16/20,Taiwan*,,23.7,121.0,395
4/17/20,Taiwan*,,23.7,121.0,395
4/18/20,Taiwan*,,23.7,121.0,398
4/19/20,Taiwan*,,23.7,121.0,420
4/20/20,Taiwan*,,23.7,121.0,422
4/21/20,Taiwan*,,23.7,121.0,425
4/22/20,Taiwan*,,23.7,121.0,426
4/23/20,Taiwan*,,23.7,121.0,427
4/24/20,Taiwan*,,23.7,121.0,428
4/25/20,Taiwan*,,23.7,121.0,429
4/26/20,Taiwan*,,23.7,121.0,429
4/27/20,Taiwan*,,23.7,121.0,429
4/28/20,Taiwan*,,23.7,121.0,429
4/29/20,Taiwan*,,23.7,121.0,429
4/30/20,Taiwan*,,23.7,121.0,429
5/1/20,Taiwan*,,23.7,121.0,429
5/2/20,Taiwan*,,23.7,121.0,432
5/3/20,Taiwan*,,23.7,121.0,436
5/4/20,Taiwan*,,23.7,121.0,438
5/5/20,Taiwan*,,23.7,121.0,438
5/6/20,Taiwan*,,23.7,121.0,439
5/7/20,Taiwan*,,23.7,121.0,440
5/8/20,Taiwan*,,23.7,121.0,440
5/9/20,Taiwan*,,23.7,121.0,440
5/10/20,Taiwan*,,23.7,121.0,440
5/11/20,Taiwan*,,23.7,121.0,440
5/12/20,Taiwan*,,23.7,121.0,440
5/13/20,Taiwan*,,23.7,121.0,440
5/14/20,Taiwan*,,23.7,121.0,440
5/15/20,Taiwan*,,23.7,121.0,440
5/16/20,Taiwan*,,23.7,121.0,440
5/17/20,Taiwan*,,23.7,121.0,440
5/18/20,Taiwan*,,23.7,121.0,440
5/19/20,Taiwan*,,23.7,121.0,440
5/20/20,Taiwan*,,23.7,121.0,440
5/21/20,Taiwan*,,23.7,121.0,440
5/22/20,Taiwan*,,23.7,121.0,441
5/23/20,Taiwan*,,23.7,121.0,441
5/24/20,Taiwan*,,23.7,121.0,441
5/25/20,Taiwan*,,23.7,121.0,441
5/26/20,Taiwan*,,23.7,121.0,441
5/27/20,Taiwan*,,23.7,121.0,441
5/28/20,Taiwan*,,23.7,121.0,441
5/29/20,Taiwan*,,23.7,121.0,442
5/30/20,Taiwan*,,23.7,121.0,442
5/31/20,Taiwan*,,23.7,121.0,442
6/1/20,Taiwan*,,23.7,121.0,443
6/2/20,Taiwan*,,23.7,121.0,443
6/3/20,Taiwan*,,23.7,121.0,443
6/4/20,Taiwan*,,23.7,121.0,443
6/5/20,Taiwan*,,23.7,121.0,443
6/6/20,Taiwan*,,23.7,121.0,443
6/7/20,Taiwan*,,23.7,121.0,443
6/8/20,Taiwan*,,23.7,121.0,443
6/9/20,Taiwan*,,23.7,121.0,443
6/10/20,Taiwan*,,23.7,121.0,443
6/11/20,Taiwan*,,23.7,121.0,443
6/12/20,Taiwan*,,23.7,121.0,443
6/13/20,Taiwan*,,23.7,121.0,443
6/14/20,Taiwan*,,23.7,121.0,443
6/15/20,Taiwan*,,23.7,121.0,445
6/16/20,Taiwan*,,23.7,121.0,445
6/17/20,Taiwan*,,23.7,121.0,445
6/18/20,Taiwan*,,23.7,121.0,446
6/19/20,Taiwan*,,23.7,121.0,446
6/20/20,Taiwan*,,23.7,121.0,446
6/21/20,Taiwan*,,23.7,121.0,446
6/22/20,Taiwan*,,23.7,121.0,446
6/23/20,Taiwan*,,23.7,121.0,446
6/24/20,Taiwan*,,23.7,121.0,446
6/25/20,Taiwan*,,23.7,121.0,447
6/26/20,Taiwan*,,23.7,121.0,447
6/27/20,Taiwan*,,23.7,121.0,447
6/28/20,Taiwan*,,23.7,121.0,447
6/29/20,Taiwan*,,23.7,121.0,447
6/30/20,Taiwan*,,23.7,121.0,447
7/1/20,Taiwan*,,23.7,121.0,447
7/2/20,Taiwan*,,23.7,121.0,448
7/3/20,Taiwan*,,23.7,121.0,449
7/4/20,Taiwan*,,23.7,121.0,449
7/5/20,Taiwan*,,23.7,121.0,449
7/6/20,Taiwan*,,23.7,121.0,449
7/7/20,Taiwan*,,23.7,121.0,449
7/8/20,Taiwan*,,23.7,121.0,449
7/9/20,Taiwan*,,23.7,121.0,449
7/10/20,Taiwan*,,23.7,121.0,449
7/11/20,Taiwan*,,23.7,121.0,451
7/12/20,Taiwan*,,23.7,121.0,451
7/13/20,Taiwan*,,23.7,121.0,451
7/14/20,Taiwan*,,23.7,121.0,451
7/15/20,Taiwan*,,23.7,121.0,451
7/16/20,Taiwan*,,23.7,121.0,451
7/17/20,Taiwan*,,23.7,121.0,451
7/18/20,Taiwan*,,23.7,121.0,451
7/19/20,Taiwan*,,23.7,121.0,451
7/20/20,Taiwan*,,23.7,121.0,451
7/21/20,Taiwan*,,23.7,121.0,451
7/22/20,Taiwan*,,23.7,121.0,455
7/23/20,Taiwan*,,23.7,121.0,455
7/24/20,Taiwan*,,23.7,121.0,458
7/25/20,Taiwan*,,23.7,121.0,458
7/26/20,Taiwan*,,23.7,121.0,458
7/27/20,Taiwan*,,23.7,121.0,462
7/28/20,Taiwan*,,23.7,121.0,467
7/29/20,Taiwan*,,23.7,121.0,467
7/30/20,Taiwan*,,23.7,121.0,467
7/31/20,Taiwan*,,23.7,121.0,467
8/1/20,Taiwan*,,23.7,121.0,474
8/2/20,Taiwan*,,23.7,121.0,475
8/3/20,Taiwan*,,23.7,121.0,474
8/4/20,Taiwan*,,23.7,121.0,476
8/5/20,Taiwan*,,23.7,121.0,476
8/6/20,Taiwan*,,23.7,121.0,477
8/7/20,Taiwan*,,23.7,121.0,477
8/8/20,Taiwan*,,23.7,121.0,479
8/9/20,Taiwan*,,23.7,121.0,477
8/10/20,Taiwan*,,23.7,121.0,477
8/11/20,Taiwan*,,23.7,121.0,480
8/12/20,Taiwan*,,23.7,121.0,481
8/13/20,Taiwan*,,23.7,121.0,481
8/14/20,Taiwan*,,23.7,121.0,481
8/15/20,Taiwan*,,23.7,121.0,482
8/16/20,Taiwan*,,23.7,121.0,484
8/17/20,Taiwan*,,23.7,121.0,485
8/18/20,Taiwan*,,23.7,121.0,486
8/19/20,Taiwan*,,23.7,121.0,486
8/20/20,Taiwan*,,23.7,121.0,486
8/21/20,Taiwan*,,23.7,121.0,487
8/22/20,Taiwan*,,23.7,121.0,487
8/23/20,Taiwan*,,23.7,121.0,487
8/24/20,Taiwan*,,23.7,121.0,487
8/25/20,Taiwan*,,23.7,121.0,487
8/26/20,Taiwan*,,23.7,121.0,487
8/27/20,Taiwan*,,23.7,121.0,487
8/28/20,Taiwan*,,23.7,121.0,487
8/29/20,Taiwan*,,23.7,121.0,488
8/30/20,Taiwan*,,23.7,121.0,488
8/31/20,Taiwan*,,23.7,121.0,488
9/1/20,Taiwan*,,23.7,121.0,488
9/2/20,Taiwan*,,23.7,121.0,489
9/3/20,Taiwan*,,23.7,121.0,489
9/4/20,Taiwan*,,23.7,121.0,490
9/5/20,Taiwan*,,23.7,121.0,492
9/6/20,Taiwan*,,23.7,121.0,493
9/7/20,Taiwan*,,23.7,121.0,494
9/8/20,Taiwan*,,23.7,121.0,495
9/9/20,Taiwan*,,23.7,121.0,495
9/10/20,Taiwan*,,23.7,121.0,496
9/11/20,Taiwan*,,23.7,121.0,498
9/12/20,Taiwan*,,23.7,121.0,498
9/13/20,Taiwan*,,23.7,121.0,498
9/14/20,Taiwan*,,23.7,121.0,499
9/15/20,Taiwan*,,23.7,121.0,499
9/16/20,Taiwan*,,23.7,121.0,500
9/17/20,Taiwan*,,23.7,121.0,503
9/18/20,Taiwan*,,23.7,121.0,503
9/19/20,Taiwan*,,23.7,121.0,506
9/20/20,Taiwan*,,23.7,121.0,507
9/21/20,Taiwan*,,23.7,121.0,509
9/22/20,Taiwan*,,23.7,121.0,509
9/23/20,Taiwan*,,23.7,121.0,509
9/24/20,Taiwan*,,23.7,121.0,509
9/25/20,Taiwan*,,23.7,121.0,510
9/26/20,Taiwan*,,23.7,121.0,510
9/27/20,Taiwan*,,23.7,121.0,510
9/28/20,Taiwan*,,23.7,121.0,513
9/29/20,Taiwan*,,23.7,121.0,513
9/30/20,Taiwan*,,23.7,121.0,514
10/1/20,Taiwan*,,23.7,121.0,515
10/2/20,Taiwan*,,23.7,121.0,517
10/3/20,Taiwan*,,23.7,121.0,517
10/4/20,Taiwan*,,23.7,121.0,517
10/5/20,Taiwan*,,23.7,121.0,518
10/6/20,Taiwan*,,23.7,121.0,521
10/7/20,Taiwan*,,23.7,121.0,523
10/8/20,Taiwan*,,23.7,121.0,524
10/9/20,Taiwan*,,23.7,121.0,527
10/10/20,Taiwan*,,23.7,121.0,527
10/11/20,Taiwan*,,23.7,121.0,527
10/12/20,Taiwan*,,23.7,121.0,529
10/13/20,Taiwan*,,23.7,121.0,530
10/14/20,Taiwan*,,23.7,121.0,530
10/15/20,Taiwan*,,23.7,121.0,531
10/16/20,Taiwan*,,23.7,121.0,535
10/17/20,Taiwan*,,23.7,121.0,535
10/18/20,Taiwan*,,23.7,121.0,535
10/19/20,Taiwan*,,23.7,121.0,540
10/20/20,Taiwan*,,23.7,121.0,543
10/21/20,Taiwan*,,23.7,121.0,544
10/22/20,Taiwan*,,23.7,121.0,548
10/23/20,Taiwan*,,23.7,121.0,548
10/24/20,Taiwan*,,23.7,121.0,550
10/25/20,Taiwan*,,23.7,121.0,550
10/26/20,Taiwan*,,23.7,121.0,550
10/27/20,Taiwan*,,23.7,121.0,550
10/28/20,Taiwan*,,23.7,121.0,550
10/29/20,Taiwan*,,23.7,121.0,553
10/30/20,Taiwan*,,23.7,121.0,554
10/31/20,Taiwan*,,23.7,121.0,555
11/1/20,Taiwan*,,23.7,121.0,558
11/2/20,Taiwan*,,23.7,121.0,563
11/3/20,Taiwan*,,23.7,121.0,567
11/4/20,Taiwan*,,23.7,121.0,568
11/5/20,Taiwan*,,23.7,121.0,569
11/6/20,Taiwan*,,23.7,121.0,573
11/7/20,Taiwan*,,23.7,121.0,573
11/8/20,Taiwan*,,23.7,121.0,577
11/9/20,Taiwan*,,23.7,121.0,578
11/10/20,Taiwan*,,23.7,121.0,580
11/11/20,Taiwan*,,23.7,121.0,584
11/12/20,Taiwan*,,23.7,121.0,589
11/13/20,Taiwan*,,23.7,121.0,597
11/14/20,Taiwan*,,23.7,121.0,600
11/15/20,Taiwan*,,23.7,121.0,602
11/16/20,Taiwan*,,23.7,121.0,603
11/17/20,Taiwan*,,23.7,121.0,605
11/18/20,Taiwan*,,23.7,121.0,607
11/19/20,Taiwan*,,23.7,121.0,609
11/20/20,Taiwan*,,23.7,121.0,611
11/21/20,Taiwan*,,23.7,121.0,611
11/22/20,Taiwan*,,23.7,121.0,617
11/23/20,Taiwan*,,23.7,121.0,618
11/24/20,Taiwan*,,23.7,121.0,618
11/25/20,Taiwan*,,23.7,121.0,623
11/26/20,Taiwan*,,23.7,121.0,625
11/27/20,Taiwan*,,23.7,121.0,639
11/28/20,Taiwan*,,23.7,121.0,648
11/29/20,Taiwan*,,23.7,121.0,651
11/30/20,Taiwan*,,23.7,121.0,675
12/1/20,Taiwan*,,23.7,121.0,679
12/2/20,Taiwan*,,23.7,121.0,685
12/3/20,Taiwan*,,23.7,121.0,686
12/4/20,Taiwan*,,23.7,121.0,690
12/5/20,Taiwan*,,23.7,121.0,694
12/6/20,Taiwan*,,23.7,121.0,716
12/7/20,Taiwan*,,23.7,121.0,716
12/8/20,Taiwan*,,23.7,121.0,718
12/9/20,Taiwan*,,23.7,121.0,720
12/10/20,Taiwan*,,23.7,121.0,724
1/22/20,Tajikistan,,38.861,71.2761,0
1/23/20,Tajikistan,,38.861,71.2761,0
1/24/20,Tajikistan,,38.861,71.2761,0
1/25/20,Tajikistan,,38.861,71.2761,0
1/26/20,Tajikistan,,38.861,71.2761,0
1/27/20,Tajikistan,,38.861,71.2761,0
1/28/20,Tajikistan,,38.861,71.2761,0
1/29/20,Tajikistan,,38.861,71.2761,0
1/30/20,Tajikistan,,38.861,71.2761,0
1/31/20,Tajikistan,,38.861,71.2761,0
2/1/20,Tajikistan,,38.861,71.2761,0
2/2/20,Tajikistan,,38.861,71.2761,0
2/3/20,Tajikistan,,38.861,71.2761,0
2/4/20,Tajikistan,,38.861,71.2761,0
2/5/20,Tajikistan,,38.861,71.2761,0
2/6/20,Tajikistan,,38.861,71.2761,0
2/7/20,Tajikistan,,38.861,71.2761,0
2/8/20,Tajikistan,,38.861,71.2761,0
2/9/20,Tajikistan,,38.861,71.2761,0
2/10/20,Tajikistan,,38.861,71.2761,0
2/11/20,Tajikistan,,38.861,71.2761,0
2/12/20,Tajikistan,,38.861,71.2761,0
2/13/20,Tajikistan,,38.861,71.2761,0
2/14/20,Tajikistan,,38.861,71.2761,0
2/15/20,Tajikistan,,38.861,71.2761,0
2/16/20,Tajikistan,,38.861,71.2761,0
2/17/20,Tajikistan,,38.861,71.2761,0
2/18/20,Tajikistan,,38.861,71.2761,0
2/19/20,Tajikistan,,38.861,71.2761,0
2/20/20,Tajikistan,,38.861,71.2761,0
2/21/20,Tajikistan,,38.861,71.2761,0
2/22/20,Tajikistan,,38.861,71.2761,0
2/23/20,Tajikistan,,38.861,71.2761,0
2/24/20,Tajikistan,,38.861,71.2761,0
2/25/20,Tajikistan,,38.861,71.2761,0
2/26/20,Tajikistan,,38.861,71.2761,0
2/27/20,Tajikistan,,38.861,71.2761,0
2/28/20,Tajikistan,,38.861,71.2761,0
2/29/20,Tajikistan,,38.861,71.2761,0
3/1/20,Tajikistan,,38.861,71.2761,0
3/2/20,Tajikistan,,38.861,71.2761,0
3/3/20,Tajikistan,,38.861,71.2761,0
3/4/20,Tajikistan,,38.861,71.2761,0
3/5/20,Tajikistan,,38.861,71.2761,0
3/6/20,Tajikistan,,38.861,71.2761,0
3/7/20,Tajikistan,,38.861,71.2761,0
3/8/20,Tajikistan,,38.861,71.2761,0
3/9/20,Tajikistan,,38.861,71.2761,0
3/10/20,Tajikistan,,38.861,71.2761,0
3/11/20,Tajikistan,,38.861,71.2761,0
3/12/20,Tajikistan,,38.861,71.2761,0
3/13/20,Tajikistan,,38.861,71.2761,0
3/14/20,Tajikistan,,38.861,71.2761,0
3/15/20,Tajikistan,,38.861,71.2761,0
3/16/20,Tajikistan,,38.861,71.2761,0
3/17/20,Tajikistan,,38.861,71.2761,0
3/18/20,Tajikistan,,38.861,71.2761,0
3/19/20,Tajikistan,,38.861,71.2761,0
3/20/20,Tajikistan,,38.861,71.2761,0
3/21/20,Tajikistan,,38.861,71.2761,0
3/22/20,Tajikistan,,38.861,71.2761,0
3/23/20,Tajikistan,,38.861,71.2761,0
3/24/20,Tajikistan,,38.861,71.2761,0
3/25/20,Tajikistan,,38.861,71.2761,0
3/26/20,Tajikistan,,38.861,71.2761,0
3/27/20,Tajikistan,,38.861,71.2761,0
3/28/20,Tajikistan,,38.861,71.2761,0
3/29/20,Tajikistan,,38.861,71.2761,0
3/30/20,Tajikistan,,38.861,71.2761,0
3/31/20,Tajikistan,,38.861,71.2761,0
4/1/20,Tajikistan,,38.861,71.2761,0
4/2/20,Tajikistan,,38.861,71.2761,0
4/3/20,Tajikistan,,38.861,71.2761,0
4/4/20,Tajikistan,,38.861,71.2761,0
4/5/20,Tajikistan,,38.861,71.2761,0
4/6/20,Tajikistan,,38.861,71.2761,0
4/7/20,Tajikistan,,38.861,71.2761,0
4/8/20,Tajikistan,,38.861,71.2761,0
4/9/20,Tajikistan,,38.861,71.2761,0
4/10/20,Tajikistan,,38.861,71.2761,0
4/11/20,Tajikistan,,38.861,71.2761,0
4/12/20,Tajikistan,,38.861,71.2761,0
4/13/20,Tajikistan,,38.861,71.2761,0
4/14/20,Tajikistan,,38.861,71.2761,0
4/15/20,Tajikistan,,38.861,71.2761,0
4/16/20,Tajikistan,,38.861,71.2761,0
4/17/20,Tajikistan,,38.861,71.2761,0
4/18/20,Tajikistan,,38.861,71.2761,0
4/19/20,Tajikistan,,38.861,71.2761,0
4/20/20,Tajikistan,,38.861,71.2761,0
4/21/20,Tajikistan,,38.861,71.2761,0
4/22/20,Tajikistan,,38.861,71.2761,0
4/23/20,Tajikistan,,38.861,71.2761,0
4/24/20,Tajikistan,,38.861,71.2761,0
4/25/20,Tajikistan,,38.861,71.2761,0
4/26/20,Tajikistan,,38.861,71.2761,0
4/27/20,Tajikistan,,38.861,71.2761,0
4/28/20,Tajikistan,,38.861,71.2761,0
4/29/20,Tajikistan,,38.861,71.2761,0
4/30/20,Tajikistan,,38.861,71.2761,15
5/1/20,Tajikistan,,38.861,71.2761,15
5/2/20,Tajikistan,,38.861,71.2761,76
5/3/20,Tajikistan,,38.861,71.2761,128
5/4/20,Tajikistan,,38.861,71.2761,230
5/5/20,Tajikistan,,38.861,71.2761,293
5/6/20,Tajikistan,,38.861,71.2761,379
5/7/20,Tajikistan,,38.861,71.2761,461
5/8/20,Tajikistan,,38.861,71.2761,522
5/9/20,Tajikistan,,38.861,71.2761,612
5/10/20,Tajikistan,,38.861,71.2761,612
5/11/20,Tajikistan,,38.861,71.2761,661
5/12/20,Tajikistan,,38.861,71.2761,729
5/13/20,Tajikistan,,38.861,71.2761,801
5/14/20,Tajikistan,,38.861,71.2761,907
5/15/20,Tajikistan,,38.861,71.2761,1118
5/16/20,Tajikistan,,38.861,71.2761,1322
5/17/20,Tajikistan,,38.861,71.2761,1524
5/18/20,Tajikistan,,38.861,71.2761,1729
5/19/20,Tajikistan,,38.861,71.2761,1936
5/20/20,Tajikistan,,38.861,71.2761,2140
5/21/20,Tajikistan,,38.861,71.2761,2350
5/22/20,Tajikistan,,38.861,71.2761,2551
5/23/20,Tajikistan,,38.861,71.2761,2738
5/24/20,Tajikistan,,38.861,71.2761,2929
5/25/20,Tajikistan,,38.861,71.2761,3100
5/26/20,Tajikistan,,38.861,71.2761,3266
5/27/20,Tajikistan,,38.861,71.2761,3424
5/28/20,Tajikistan,,38.861,71.2761,3563
5/29/20,Tajikistan,,38.861,71.2761,3686
5/30/20,Tajikistan,,38.861,71.2761,3807
5/31/20,Tajikistan,,38.861,71.2761,3930
6/1/20,Tajikistan,,38.861,71.2761,4013
6/2/20,Tajikistan,,38.861,71.2761,4100
6/3/20,Tajikistan,,38.861,71.2761,4191
6/4/20,Tajikistan,,38.861,71.2761,4289
6/5/20,Tajikistan,,38.861,71.2761,4370
6/6/20,Tajikistan,,38.861,71.2761,4453
6/7/20,Tajikistan,,38.861,71.2761,4529
6/8/20,Tajikistan,,38.861,71.2761,4609
6/9/20,Tajikistan,,38.861,71.2761,4690
6/10/20,Tajikistan,,38.861,71.2761,4763
6/11/20,Tajikistan,,38.861,71.2761,4834
6/12/20,Tajikistan,,38.861,71.2761,4902
6/13/20,Tajikistan,,38.861,71.2761,4971
6/14/20,Tajikistan,,38.861,71.2761,5035
6/15/20,Tajikistan,,38.861,71.2761,5097
6/16/20,Tajikistan,,38.861,71.2761,5160
6/17/20,Tajikistan,,38.861,71.2761,5221
6/18/20,Tajikistan,,38.861,71.2761,5279
6/19/20,Tajikistan,,38.861,71.2761,5338
6/20/20,Tajikistan,,38.861,71.2761,5399
6/21/20,Tajikistan,,38.861,71.2761,5457
6/22/20,Tajikistan,,38.861,71.2761,5513
6/23/20,Tajikistan,,38.861,71.2761,5567
6/24/20,Tajikistan,,38.861,71.2761,5630
6/25/20,Tajikistan,,38.861,71.2761,5691
6/26/20,Tajikistan,,38.861,71.2761,5747
6/27/20,Tajikistan,,38.861,71.2761,5799
6/28/20,Tajikistan,,38.861,71.2761,5849
6/29/20,Tajikistan,,38.861,71.2761,5900
6/30/20,Tajikistan,,38.861,71.2761,5900
7/1/20,Tajikistan,,38.861,71.2761,6005
7/2/20,Tajikistan,,38.861,71.2761,6058
7/3/20,Tajikistan,,38.861,71.2761,6058
7/4/20,Tajikistan,,38.861,71.2761,6159
7/5/20,Tajikistan,,38.861,71.2761,6213
7/6/20,Tajikistan,,38.861,71.2761,6262
7/7/20,Tajikistan,,38.861,71.2761,6315
7/8/20,Tajikistan,,38.861,71.2761,6364
7/9/20,Tajikistan,,38.861,71.2761,6410
7/10/20,Tajikistan,,38.861,71.2761,6457
7/11/20,Tajikistan,,38.861,71.2761,6506
7/12/20,Tajikistan,,38.861,71.2761,6552
7/13/20,Tajikistan,,38.861,71.2761,6596
7/14/20,Tajikistan,,38.861,71.2761,6643
7/15/20,Tajikistan,,38.861,71.2761,6695
7/16/20,Tajikistan,,38.861,71.2761,6741
7/17/20,Tajikistan,,38.861,71.2761,6786
7/18/20,Tajikistan,,38.861,71.2761,6834
7/19/20,Tajikistan,,38.861,71.2761,6878
7/20/20,Tajikistan,,38.861,71.2761,6921
7/21/20,Tajikistan,,38.861,71.2761,6967
7/22/20,Tajikistan,,38.861,71.2761,7015
7/23/20,Tajikistan,,38.861,71.2761,7060
7/24/20,Tajikistan,,38.861,71.2761,7104
7/25/20,Tajikistan,,38.861,71.2761,7150
7/26/20,Tajikistan,,38.861,71.2761,7192
7/27/20,Tajikistan,,38.861,71.2761,7235
7/28/20,Tajikistan,,38.861,71.2761,7276
7/29/20,Tajikistan,,38.861,71.2761,7320
7/30/20,Tajikistan,,38.861,71.2761,7366
7/31/20,Tajikistan,,38.861,71.2761,7409
8/1/20,Tajikistan,,38.861,71.2761,7451
8/2/20,Tajikistan,,38.861,71.2761,7495
8/3/20,Tajikistan,,38.861,71.2761,7538
8/4/20,Tajikistan,,38.861,71.2761,7583
8/5/20,Tajikistan,,38.861,71.2761,7625
8/6/20,Tajikistan,,38.861,71.2761,7665
8/7/20,Tajikistan,,38.861,71.2761,7706
8/8/20,Tajikistan,,38.861,71.2761,7706
8/9/20,Tajikistan,,38.861,71.2761,7745
8/10/20,Tajikistan,,38.861,71.2761,7827
8/11/20,Tajikistan,,38.861,71.2761,7871
8/12/20,Tajikistan,,38.861,71.2761,7912
8/13/20,Tajikistan,,38.861,71.2761,7950
8/14/20,Tajikistan,,38.861,71.2761,7989
8/15/20,Tajikistan,,38.861,71.2761,8029
8/16/20,Tajikistan,,38.861,71.2761,8065
8/17/20,Tajikistan,,38.861,71.2761,8099
8/18/20,Tajikistan,,38.861,71.2761,8131
8/19/20,Tajikistan,,38.861,71.2761,8166
8/20/20,Tajikistan,,38.861,71.2761,8203
8/21/20,Tajikistan,,38.861,71.2761,8241
8/22/20,Tajikistan,,38.861,71.2761,8277
8/23/20,Tajikistan,,38.861,71.2761,8311
8/24/20,Tajikistan,,38.861,71.2761,8346
8/25/20,Tajikistan,,38.861,71.2761,8379
8/26/20,Tajikistan,,38.861,71.2761,8413
8/27/20,Tajikistan,,38.861,71.2761,8449
8/28/20,Tajikistan,,38.861,71.2761,8481
8/29/20,Tajikistan,,38.861,71.2761,8516
8/30/20,Tajikistan,,38.861,71.2761,8516
8/31/20,Tajikistan,,38.861,71.2761,8583
9/1/20,Tajikistan,,38.861,71.2761,8619
9/2/20,Tajikistan,,38.861,71.2761,8654
9/3/20,Tajikistan,,38.861,71.2761,8690
9/4/20,Tajikistan,,38.861,71.2761,8724
9/5/20,Tajikistan,,38.861,71.2761,8757
9/6/20,Tajikistan,,38.861,71.2761,8792
9/7/20,Tajikistan,,38.861,71.2761,8824
9/8/20,Tajikistan,,38.861,71.2761,8860
9/9/20,Tajikistan,,38.861,71.2761,8899
9/10/20,Tajikistan,,38.861,71.2761,8939
9/11/20,Tajikistan,,38.861,71.2761,8977
9/12/20,Tajikistan,,38.861,71.2761,9014
9/13/20,Tajikistan,,38.861,71.2761,9049
9/14/20,Tajikistan,,38.861,71.2761,9088
9/15/20,Tajikistan,,38.861,71.2761,9129
9/16/20,Tajikistan,,38.861,71.2761,9171
9/17/20,Tajikistan,,38.861,71.2761,9214
9/18/20,Tajikistan,,38.861,71.2761,9259
9/19/20,Tajikistan,,38.861,71.2761,9303
9/20/20,Tajikistan,,38.861,71.2761,9346
9/21/20,Tajikistan,,38.861,71.2761,9388
9/22/20,Tajikistan,,38.861,71.2761,9432
9/23/20,Tajikistan,,38.861,71.2761,9475
9/24/20,Tajikistan,,38.861,71.2761,9520
9/25/20,Tajikistan,,38.861,71.2761,9562
9/26/20,Tajikistan,,38.861,71.2761,9605
9/27/20,Tajikistan,,38.861,71.2761,9646
9/28/20,Tajikistan,,38.861,71.2761,9685
9/29/20,Tajikistan,,38.861,71.2761,9726
9/30/20,Tajikistan,,38.861,71.2761,9769
10/1/20,Tajikistan,,38.861,71.2761,9811
10/2/20,Tajikistan,,38.861,71.2761,9852
10/3/20,Tajikistan,,38.861,71.2761,9895
10/4/20,Tajikistan,,38.861,71.2761,9935
10/5/20,Tajikistan,,38.861,71.2761,9974
10/6/20,Tajikistan,,38.861,71.2761,10014
10/7/20,Tajikistan,,38.861,71.2761,10055
10/8/20,Tajikistan,,38.861,71.2761,10097
10/9/20,Tajikistan,,38.861,71.2761,10137
10/10/20,Tajikistan,,38.861,71.2761,10180
10/11/20,Tajikistan,,38.861,71.2761,10222
10/12/20,Tajikistan,,38.861,71.2761,10260
10/13/20,Tajikistan,,38.861,71.2761,10297
10/14/20,Tajikistan,,38.861,71.2761,10336
10/15/20,Tajikistan,,38.861,71.2761,10374
10/16/20,Tajikistan,,38.861,71.2761,10414
10/17/20,Tajikistan,,38.861,71.2761,10455
10/18/20,Tajikistan,,38.861,71.2761,10493
10/19/20,Tajikistan,,38.861,71.2761,10533
10/20/20,Tajikistan,,38.861,71.2761,10574
10/21/20,Tajikistan,,38.861,71.2761,10613
10/22/20,Tajikistan,,38.861,71.2761,10653
10/23/20,Tajikistan,,38.861,71.2761,10695
10/24/20,Tajikistan,,38.861,71.2761,10736
10/25/20,Tajikistan,,38.861,71.2761,10776
10/26/20,Tajikistan,,38.861,71.2761,10819
10/27/20,Tajikistan,,38.861,71.2761,10860
10/28/20,Tajikistan,,38.861,71.2761,10900
10/29/20,Tajikistan,,38.861,71.2761,10939
10/30/20,Tajikistan,,38.861,71.2761,10977
10/31/20,Tajikistan,,38.861,71.2761,11017
11/1/20,Tajikistan,,38.861,71.2761,11054
11/2/20,Tajikistan,,38.861,71.2761,11096
